4 1:0.3636452257633209 2:0.9513474702835083 3:141.758544921875
4 1:0.522085428237915 2:0.938329815864563 3:147.93772888183594
4 1:0.5415082573890686 2:0.45447248220443726 3:163.8581085205078
4 1:0.5860294699668884 2:0.6734715104103088 3:119.433349609375
4 1:0.5682203769683838 2:0.6205584406852722 3:88.51791381835938
4 1:0.6221829056739807 2:0.9467735886573792 3:110.59196472167969
4 1:0.5382320880889893 2:0.9441433548927307 3:132.00294494628906
4 1:0.5354908108711243 2:0.887752890586853 3:128.1419677734375
4 1:0.5401419401168823 2:0.6515305042266846 3:101.90867614746094
4 1:0.5785414576530457 2:0.9242902398109436 3:136.30101013183594
4 1:0.5424067974090576 2:0.9278663396835327 3:110.9007797241211
4 1:0.6215491890907288 2:0.9386042952537537 3:137.3625946044922
4 1:0.5344774723052979 2:0.21892225742340088 3:83.86682891845703
4 1:0.5402156710624695 2:0.2742634117603302 3:139.47767639160156
4 1:0.5088133215904236 2:0.8585145473480225 3:113.01216888427734
4 1:0.5808455348014832 2:0.9602654576301575 3:163.56951904296875
4 1:0.5335086584091187 2:0.774038553237915 3:113.2878189086914
4 1:0.5578980445861816 2:0.9528799653053284 3:92.5443115234375
4 1:0.5399170517921448 2:0.6471025943756104 3:172.2655792236328
4 1:0.45130646228790283 2:0.6612783670425415 3:146.96307373046875
4 1:0.4981144964694977 2:0.9564316868782043 3:161.66177368164062
4 1:0.49253854155540466 2:0.5204296112060547 3:132.279541015625
4 1:0.48662886023521423 2:0.9536917805671692 3:98.3711166381836
4 1:0.6357741951942444 2:0.955675482749939 3:110.27594757080078
4 1:0.5293992161750793 2:0.8502531051635742 3:90.27023315429688
4 1:0.48977142572402954 2:0.8095925450325012 3:122.31685638427734
4 1:0.5824459195137024 2:0.6717129945755005 3:106.29171752929688
4 1:0.49403810501098633 2:0.8546759486198425 3:86.82547760009766
4 1:0.5831690430641174 2:0.7869760990142822 3:99.6117172241211
4 1:0.5195451974868774 2:0.8556472659111023 3:162.8408660888672
4 1:0.5624110698699951 2:0.9717793464660645 3:110.27594757080078
4 1:0.51719069480896 2:0.9412885308265686 3:128.72695922851562
4 1:0.4653686285018921 2:0.9212741255760193 3:77.789306640625
4 1:0.4972282648086548 2:0.6678566932678223 3:123.89910888671875
4 1:0.5246855616569519 2:0.653782069683075 3:103.57588958740234
4 1:0.41784894466400146 2:0.4287719428539276 3:120.61144256591797
4 1:0.5095074772834778 2:0.48456642031669617 3:117.80289459228516
4 1:0.47848641872406006 2:0.7089094519615173 3:142.36734008789062
4 1:0.49740496277809143 2:0.9562928080558777 3:89.0462417602539
4 1:0.3818839192390442 2:0.6703037619590759 3:172.26559448242188
4 1:0.5778552889823914 2:0.38537541031837463 3:163.39340209960938
4 1:0.47769999504089355 2:0.9256484508514404 3:92.30720520019531
4 1:0.46725034713745117 2:0.686663806438446 3:90.43387603759766
4 1:0.5320475697517395 2:0.9617814421653748 3:165.66677856445312
4 1:0.5111150145530701 2:0.9544378519058228 3:156.25962829589844
4 1:0.5631625652313232 2:0.9771648645401001 3:127.13528442382812
4 1:0.534574031829834 2:0.5788515210151672 3:122.84310913085938
4 1:0.5297794938087463 2:0.4406914710998535 3:141.92959594726562
4 1:0.5916064381599426 2:0.9673328995704651 3:93.00316619873047
4 1:0.5661436319351196 2:0.6973940134048462 3:122.12773895263672
4 1:0.535714328289032 2:0.8845386505126953 3:136.7211151123047
4 1:0.5539872646331787 2:0.9370322227478027 3:85.5519027709961
4 1:0.5168339014053345 2:0.9364452958106995 3:104.95451354980469
4 1:0.5296849012374878 2:0.9319180250167847 3:107.00430297851562
4 1:0.47878628969192505 2:0.8859349489212036 3:119.30316162109375
4 1:0.41794300079345703 2:0.34678876399993896 3:99.98351287841797
4 1:0.563934862613678 2:0.8814380764961243 3:116.82206726074219
4 1:0.5605810880661011 2:0.7432639002799988 3:84.77093505859375
4 1:0.5689037442207336 2:0.7642074227333069 3:106.53450775146484
4 1:0.5212283134460449 2:0.36768317222595215 3:184.5703125
4 1:0.5363814830780029 2:0.8761447668075562 3:98.86840057373047
4 1:0.4557747542858124 2:0.4759216010570526 3:111.88896942138672
4 1:0.47557246685028076 2:0.6582636833190918 3:123.01004028320312
4 1:0.5456521511077881 2:0.8454341888427734 3:122.51622009277344
4 1:0.5305234789848328 2:0.9149066805839539 3:108.97193145751953
4 1:0.47989821434020996 2:0.7997241020202637 3:129.14312744140625
4 1:0.42369890213012695 2:0.9314939379692078 3:90.13372802734375
4 1:0.5087417364120483 2:0.7475650906562805 3:116.38883972167969
4 1:0.5092651844024658 2:0.9486179947853088 3:155.82106018066406
4 1:0.41487887501716614 2:0.9417341947555542 3:84.1661148071289
4 1:0.46141499280929565 2:0.8251993656158447 3:88.34293365478516
4 1:0.49484172463417053 2:0.9524441361427307 3:110.5087890625
