feature,weight
tonal.hpcp.median[15].accompaniment,0.002661375724686525
tonal.hpcp.median[17].accompaniment,0.002661375724686525
tonal.hpcp.median[18].accompaniment,0.005927127197924242
tonal.hpcp.median[21].accompaniment,0.002661375724686525
tonal.hpcp.median[23].accompaniment,0.002661375724686525
tonal.hpcp.median[24].accompaniment,0.002661375724686525
tonal.hpcp.median[26].accompaniment,0.002661375724686525
tonal.hpcp.median[27].accompaniment,0.005818892791318841
tonal.hpcp.median[29].accompaniment,0.00730523204643307
tonal.hpcp.median[32].accompaniment,0.002661375724686525
tonal.hpcp.median[36].accompaniment,0.002661375724686525
tonal.hpcp.var[16].accompaniment,0.0021717873405535026
tonal.hpcp.var[31].accompaniment,0.002661375724686525
tonal.thpcp[2].accompaniment,0.03152477991003199
tonal.thpcp[3].accompaniment,0.052109802522121766
tonal.thpcp[6].accompaniment,0.002661375724686525
tonal.thpcp[8].accompaniment,0.013319672012835801
tonal.thpcp[9].accompaniment,0.02006021192297458
tonal.thpcp[12].accompaniment,0.017010177308829134
tonal.thpcp[14].accompaniment,0.014187775179750941
tonal.thpcp[17].accompaniment,0.002661375724686525
tonal.thpcp[18].accompaniment,0.03340821381930258
tonal.thpcp[21].accompaniment,0.002661375724686525
tonal.thpcp[23].accompaniment,0.002661375724686525
tonal.thpcp[26].accompaniment,0.02051144212418532
tonal.thpcp[29].accompaniment,0.002661375724686525
tonal.thpcp[30].accompaniment,0.002661375724686525
tonal.thpcp[32].accompaniment,0.002661375724686525
tonal.thpcp[33].accompaniment,0.030737803336744543
tonal.thpcp[36].accompaniment,0.002661375724686525
tonal.chords_key.accompaniment,0.0021717873405535026
tonal.chords_scale.accompaniment,0.0021717873405535026
tonal.key_edma.scale.accompaniment,0.002661375724686525
tonal.key_krumhansl.key.accompaniment,0.0021717873405535026
